"id","name","hostid","hostname","neighbourhoodgroup","neighbourhood","latitude","longitude","roomtype","price","minimumnights","numberofreviews","lastreview","reviewspermonth","calculatedhostlistingscount","availability365"
33932313,"Sunny Private BR in Ridgewood Woodbine",242962235,"Yuval","Queens","Ridgewood",40.70876,-73.89704,"Private room", ,30,0,"", ,23,322
31216852,"Beautiful Studio in New Chelsea Building",15010630,"Poma","Manhattan","Chelsea",40.74714,-74.00142,"Entire home/apt",216,30,1,"30/06/2019",1,1,89
24969822,"Modern Apartment in Long Island City",137575565,"Jamesdean", ,"Long Island City",40.7563,-73.93402,"Private room",75,3,2,"29/06/2018",0.16,1,0
29461552,"Chic Upper West Side Suite",210634970,"Sheila","Manhattan","Washington Heights",40.83513,-73.94738,"Private room", ,2,16,"18/06/2019",1.89,1,283
19841463,"East Williamsburg Hideaway House",19612095,"Ellie","Brooklyn","Williamsburg",40.70699,-73.93221,"Private room",45,2,0,"", ,2,274
30937598,"Sunny 1BR in Hell's Kitchen by Sonder",219517861,"Sonder (NYC)","Manhattan","Hell's Kitchen",40.76079,-73.99807,"Entire home/apt",189,29,1,"08/06/2019",0.94,327,325
20574057,"Spacious BK Heights room, walk to Brooklyn Bridge",3376018,"William", ,"Brooklyn Heights",40.69093,-73.9929,"Private room",64,7,6,"11/06/2019",0.7,1,0
17500994,"Brooklyn Cave in the Neighb",87889145,"Avon","Brooklyn","Canarsie",40.64458,-73.90285,"Entire home/apt",59,2,68,"01/07/2019",3.5,1,240
22400568,"Perfect Beautiful Modern House in NYC Summer",12898987,"Johan","Queens","Ditmars Steinway",40.77537,-73.90279,"Entire home/apt",150,3,49,"05/06/2019",2.74,1,324
26996673,"Peaceful Home with Terrace Near Prospect Park",2163625,"Shannon","Brooklyn","Windsor Terrace",40.653,-73.97717,"Entire home/apt", ,7,0,"", ,2,0
33065137,"DITMAS PARK/FLATBUSH Private Rm with LOTS of Light",2392755,"Chase","Brooklyn","Flatbush",40.64299,-73.95954,"Private room",45,2,8,"23/06/2019",3,1,109
24278899,"Fantastic studio in Chinatown/Lower East side",24404900,"Nate","Manhattan","Chinatown",40.71371,-73.99355,"Entire home/apt",100,2,73,"30/06/2019",4.86,1,3
23322737,"Luxurious Private Bed& Bath In NYC-Weekly Discount",169589888,"J & T","Manhattan","Washington Heights",40.8347,-73.94487,"Private room",140,3,27,"27/06/2019",1.69,1,348
30910712,"[New] Manhattan-Hell's Kitchen Private Studio",231003106,"Joe", ,"Hell's Kitchen",40.76428,-73.98988,"Entire home/apt",125,2,22,"23/06/2019",3.55,1,230
33607319,"Share in cozy 1BR",253246141,"Jenny", ,"East Harlem",40.78722,-73.94482,"Shared room",40,22,1,"10/06/2019",1,1,12
4172947,"Your Own 2-Bd ~ Comfortable and Unique ~ Bed-Stuy",21653460,"Zoya","Brooklyn","Bedford-Stuyvesant",40.6942,-73.95269,"Entire home/apt",95,7,69,"07/12/2018",1.79,2,0
17505594,"Hip, cozy apartment (with cat) in terrific Harlem!",11620529,"Grace", ,"Harlem",40.81108,-73.94682,"Entire home/apt",85,2,2,"04/06/2017",0.08,1,0
20045641,"Modern Private Room in Prime Williamsburg!",48851196,"Ilya"," ","Williamsburg",40.71042,-73.94744,"Private room", ,25,0,"", ,1,0
26924882,"Upper West Side Duplex",202384697,"Miriam","Manhattan","Upper West Side",40.78981,-73.9697,"Entire home/apt",275,14,0,"", ,1,15
20435773,"East Village 1 bedroom private apartment",61524907,"Matthew", ,"East Village",40.725,-73.97711,"Entire home/apt", ,8,6,"12/09/2018",0.27,1,0
5115534,"Large williamsburg apt. Sleeps 4.",26433326,"Martha"," ","Williamsburg",40.70783,-73.94858,"Entire home/apt", ,2,3,"30/12/2015",0.06,1,0
1025847,"Modern 1BR East Village Apt w/patio",62316,"Sam","Manhattan","East Village",40.72538,-73.98351,"Entire home/apt", ,60,11,"15/10/2015",0.15,1,311
21947260,"Luxury Studio Apartment right by Central Park!!!",72936542,"Taylor"," ","Midtown",40.76119,-73.97005,"Shared room",130,1,1,"28/11/2017",0.05,1,0
17652158,"Cozy bedroom in williamsburg",38593087,"Russell","Brooklyn","Williamsburg",40.7087,-73.9671,"Private room", ,1,58,"10/06/2019",2.08,2,120
35707367,"Great studio located in Heart of Chelsea",266833571,"Ezequiel","Manhattan","Chelsea",40.7503,-73.99746,"Entire home/apt", ,3,3,"30/06/2019",3,1,49
6064471,"Big Manhattan Apartment 3 bedrooms big Living Room",31477675,"Jango","Manhattan","Lower East Side",40.7208,-73.9867,"Entire home/apt",341,3,138,"08/06/2019",2.87,1,58
36318764,"Modern, Artistic, Cheap & Chic",21357175,"Tomy","Manhattan","Washington Heights",40.8415,-73.93661,"Entire home/apt", ,4,0,"", ,1,9
2994478,"☆ Central Park - Home Away From Home",2604437,"Lane","Manhattan","Upper West Side",40.78504,-73.97959,"Private room",110,3,40,"16/05/2019",1.48,2,113
17329090,"Live Like a Local in West Village!",116992515,"Palma","Manhattan","West Village",40.73023,-74.00294,"Entire home/apt",250,3,28,"17/06/2019",1.03,1,51
13309667,"Bright Modern West Village Studio with Skylight",2507664,"Julie","Manhattan","West Village",40.73704,-74.00371,"Entire home/apt",225,1,21,"04/12/2016",0.56,1,0
30582854,"Cozy Private Room w/ Full Bed - Perfect for Travel",227679456,"Jimmy","Brooklyn","Prospect-Lefferts Gardens",40.66015,-73.94251,"Private room",55,1,24,"27/06/2019",3.38,7,45
34398878,"Large, Bright & Cozy Retreat-2 in B'klyn",221275418,"Rufina","Brooklyn","Bedford-Stuyvesant",40.67918,-73.93727,"Private room",55,2,7,"23/06/2019",3.44,3,360
1180157,"PRIVATE ROOM (BRIGHT & CLEAN) Manhattan NYC",2559004,"Sergio","Manhattan","East Harlem",40.80393,-73.94046,"Private room",44,30,2,"12/08/2017",0.03,5,325
21201777,"Stunning factory loft in the heart of Williamsburg",153143032,"Natali"," ","Williamsburg",40.71858,-73.96283,"Entire home/apt",380,1,128,"01/07/2019",5.99,1,173
5567361,"Modern Apt - Vibrant Neighborhood!",7797690,"Danica", ,"Prospect-Lefferts Gardens",40.65507,-73.95824,"Entire home/apt", ,1,282,"07/07/2019",5.51,1,187
18013489,"Cozy room with stunning view",23390186,"June","Manhattan","Financial District",40.70743,-74.005,"Private room",100,1,11,"08/06/2019",0.41,1,0
8636811,"Amazing bedroom in South Harlem !",45329725,"Alexis","Manhattan","Harlem",40.80316,-73.95447,"Private room", ,3,1,"27/10/2015",0.02,1,0
32790345,"Private cozy room By Yankee stadium",246666261,"Jovid", ,"Claremont Village",40.84355,-73.91103,"Private room",55,1,8,"17/06/2019",2.67,1,358
24714364,"Brooklyn — The Perfect Air BnB Experience",84503565,"Jason","Brooklyn","Bushwick",40.70182,-73.92922,"Private room", ,1,8,"12/05/2019",0.55,2,295
5992438,"Room in Historic Fort Greene Apt.",2537749,"Anna","Brooklyn","Fort Greene",40.6942,-73.97104,"Private room",50,1,2,"23/09/2016",0.06,1,0
24122599,"Cozy room in a Victorian house in Central Brooklyn",14905006,"Myriam","Brooklyn","Kensington",40.63966,-73.9716,"Private room",52,1,11,"27/05/2019",0.81,1,0
18719602,"Midtown Convenience and Modern Comfort",66051549,"Jenny", ,"Midtown",40.7523,-73.97287,"Private room",105,4,1,"30/07/2017",0.04,1,0
30883546,"Amazing Roommate Share in Prime NY Near Transit!",230192510,"Zach", ,"Fort Greene",40.69738,-73.97396,"Private room", ,30,1,"14/06/2019",1,25,59
28135901,"1br apt in Ditmars/Astoria",9813962,"Andi","Queens","Ditmars Steinway",40.7787,-73.9093,"Entire home/apt", ,4,2,"09/09/2018",0.19,1,26
26040453,"Verona TwentyOne - RODFRED COMFORT",195691349,"Norman","Brooklyn","Bedford-Stuyvesant",40.68004,-73.94699,"Entire home/apt", ,1,109,"04/07/2019",8.93,3,241
33488044,"Two amazing bedrooms in the heart of East Village",95892016,"Leonora","Manhattan"," ",40.7272,-73.98288,"Private room",260,1,0,"", ,5,317
22980068,"Entire Apt Spacious & Chic-Near JFK, Subway & Park",22042097,"Pebel","Queens","Woodhaven",40.69665,-73.85114,"Entire home/apt",50,4,1,"03/03/2018",0.06,1,0
2918393,"Beautiful Garden rowhouse apartment",14902860,"Velma", ,"Bedford-Stuyvesant",40.68432,-73.9425,"Entire home/apt",151,3,34,"04/12/2018",0.54,5,308
35877755,"Best Memories  in ❤️ NYC",269757415,"Alex","Manhattan","Hell's Kitchen",40.76516,-73.98817,"Entire home/apt",350,1,4,"29/06/2019",4,1,164
21390251,"Clean 2BR Park Slope Apt w/ Private Outdoor Space",26765262,"Derek"," ","Gowanus",40.66933,-73.99158,"Entire home/apt",125,3,70,"01/07/2019",3.38,1,99
634353,"Luxury 1Bed with Central Park Views",836168,"Henry","Manhattan","Upper West Side",40.77428,-73.98594,"Entire home/apt", ,30,44,"28/09/2015",0.53,11,364
33775845,"Little Italy/Lower East Side/ 3BR A+ Location!",254518753,"Princess","Manhattan","Little Italy",40.7203,-73.99663,"Entire home/apt",139,31,4,"19/05/2019",1.52,1,139
20631204,"BED-STUY BRILLIANCE - Cozy/Spacious Private Room",147500609,"Duane","Brooklyn","Bedford-Stuyvesant",40.68539,-73.93638,"Private room",67,2,23,"02/01/2019",1.03,1,0
7789850,"Huge Room with Private Backyard - 25% OFF",1418015,"Reuben"," ","Crown Heights",40.67839,-73.95434,"Private room", ,2,158,"30/06/2019",3.47,4,204
27783611,"Lovely place for traveler",201015598,"Anchor","Brooklyn","Bedford-Stuyvesant",40.69089,-73.93912,"Shared room", ,1,33,"23/06/2019",3.08,17,85
33837065,"Modern west village one bedroom",359537,"Albert"," ","West Village",40.73393,-74.00552,"Entire home/apt",250,5,0,"", ,1,365
35460496,"1 room in the coolest neighborhood, good lighting",6291714,"Ava","Manhattan","Little Italy",40.71703,-73.998,"Private room",74,4,0,"", ,1,44
31593740,"Broadway - Cozy Standard King",224414117,"Gabriel"," ","Hell's Kitchen",40.75636,-73.99675,"Private room",199,1,5,"19/06/2019",0.99,30,362
35000600,"Luxurious one bed high floor",221200420,"Adam","Manhattan","Kips Bay",40.74322,-73.9722,"Entire home/apt", ,30,0,"", ,23,353
21378123,"Studio apt direct access to Mantattan and Brooklyn",154828245,"Ping","Staten Island","New Springville",40.58508,-74.16162,"Entire home/apt",58,1,87,"24/06/2019",4.18,1,0
24183293,"Queen Twin & Futon Ridgewood/Bushwick w View & Gym",48182426,"Emilio"," ","Ridgewood",40.70077,-73.90793,"Private room",58,1,3,"15/04/2018",0.2,1,0
34785861,"Bohemian private space in Brooklyn's heart",2327518,"Giulio","Brooklyn","Bedford-Stuyvesant",40.68511,-73.95283,"Private room",75,2,7,"24/06/2019",4.2,1,0
31021814,"2nd bedroom still available for the holidays",231272145,"Joseph","Brooklyn","Bedford-Stuyvesant",40.68098,-73.92229,"Private room",105,1,0,"", ,2,0
24380012,"Cozy Brooklyn Apt (Near JFK/Manhattan/Times Sqr)",73592174,"Mark","Brooklyn","Midwood",40.61167,-73.95803,"Private room",40,1,4,"24/12/2018",0.29,1,84
36350007,"Spacious brand new 2 bedrooms apartment ##2",273354185,"Lee & Luffy","Bronx","Castle Hill",40.81576,-73.84653,"Entire home/apt",98,3,0,"", ,7,169
9334185,"Trendy but cozy private bdrm & bath",48249473,"Marisol","Bronx","Kingsbridge",40.87842,-73.9029,"Private room",75,1,59,"23/06/2019",1.45,2,354
14134105,"Sun Filled Pre-War Apartment near Fort Greene Park",68397685,"Philip And Kerstin","Brooklyn","Fort Greene",40.69394,-73.97115,"Shared room",39,1,12,"07/09/2016",0.34,1,0
15563361,"Cozy One-Bedroom in Park Slope",23955743,"Susan","Brooklyn","Park Slope",40.67879,-73.97438,"Entire home/apt",135,1,12,"22/03/2017",0.37,1,0
7470216,"Room in Nolita with great Rooftop",1534857,"Sandro","Manhattan","Nolita",40.72261,-73.99333,"Private room",79,12,0,"", ,2,0
6660330,"Charming West Village 2.5bd Apt",1586060,"Tom","Manhattan","West Village",40.73608,-74.00039,"Entire home/apt",300,1,7,"26/03/2016",0.14,1,0
35319436,"jungle oasis loft in red hook",8835932,"Brandi","Brooklyn","Red Hook",40.6774,-74.00304,"Entire home/apt",199,2,0,"", ,1,11
30200473,"Cozy, Clean and Quiet Private Room - Wifi Access",226838925,"Aralis"," ","Glendale",40.6953,-73.898,"Private room",100,1,5,"28/05/2019",0.68,1,0
19117051,"Luxurious comfort in BK",12775618,"Jared","Brooklyn","Greenpoint",40.73736,-73.95668,"Entire home/apt",185,1,4,"13/11/2017",0.19,1,0
7563717,"Spacious Studio in Midtown East",39655899,"Ron","Manhattan","Midtown",40.75176,-73.96921,"Entire home/apt",140,1,1,"26/08/2015",0.02,1,0
2117705,"Refreshingly Peaceful Room in Prime Williamsburg",5243832,"Andrew"," ","Williamsburg",40.71258,-73.96392,"Private room",100,5,44,"26/05/2019",1.68,1,41
35001278,"COUCH, ONLY LADYS, cerca a Manhattan",223087887,"Jess & Ana","Queens","Corona",40.74206,-73.86628,"Shared room",28,1,0,"", ,8,357
32094042,"Flushing downtown Single room",228879817,"Vicky", ,"Flushing",40.74588,-73.83284,"Private room",49,1,14,"02/07/2019",2.76,6,121
25927829,"Soho!  Amazing Single Room!",192951036,"Jasmine"," ","SoHo",40.7258,-73.99969,"Private room",119,1,35,"23/06/2019",2.75,10,156
12670809,"Beautiful apartment in Williamsburg",55121,"Alexandre","Brooklyn","Williamsburg",40.71351,-73.9647,"Entire home/apt",200,5,10,"03/01/2019",0.28,1,117
14629018,"1 Bedroom Apt All Yours In Astoria!",59503891,"B","Queens","Long Island City",40.74829,-73.93253,"Entire home/apt",100,2,1,"10/10/2016",0.03,1,0
20780688,"Small studio in the heart of hells kitchen",52287004,"Micipsa","Manhattan","Hell's Kitchen",40.76366,-73.99096,"Entire home/apt",135,2,65,"10/06/2019",3.04,1,59
26554732,"Beautiful NYC Private Room/Bath, Late Check-In OK",191338162,"William","Bronx","Allerton",40.86017,-73.86198,"Private room",142,1,36,"02/07/2019",3.5,5,57
7153138,"Sunny and Airy near Manhattan",6312248,"Angelle","Brooklyn","Bedford-Stuyvesant",40.68785,-73.92782,"Entire home/apt",120,2,74,"30/04/2019",1.83,2,60
33526710,"1 Bedroom studio 15Mins from JFK,30 mins by carLGA",252628456,"Lisa","Brooklyn","East New York",40.66155,-73.88916,"Entire home/apt",100,2,4,"05/07/2019",4,1,96
33714297,"Cozy Room with Private Bath in Bay Ridge (Room B)",88171838,"Kimi","Brooklyn","Bay Ridge",40.63611,-74.03178,"Private room",75,1,16,"07/07/2019",5.27,4,134
753983,"Super Cute Upper West Side Apt!!",3966721,"Shaina", ,"Upper West Side",40.80193,-73.96703,"Private room",80,4,75,"01/07/2019",0.93,1,15
13529607,"East 40th Street, Lux Serviced Studio Apt",22541573,"Ken","Manhattan","Midtown",40.74992,-73.97223,"Entire home/apt",189,30,0,"", ,87,188
13998223,"The People's Brownstone",61292168,"Carol Ann"," ","Harlem",40.81217,-73.94692,"Entire home/apt",150,3,86,"01/07/2019",2.43,1,226
32713924,"Bnb n Spa 30 minutes from Manhattan",22125997,"Lilly Rose","Bronx","Westchester Square",40.84077,-73.8487,"Private room",50,3,6,"03/06/2019",1.62,2,27
21789289,"Room in house with WiFi and Netflix",119848398,"Devi","Bronx","Parkchester",40.83067,-73.88024,"Private room",35,1,14,"02/07/2019",0.7,2,1
20778074,"Queit get away",148897644,"Patrick","Brooklyn","Crown Heights",40.6679,-73.93976,"Private room",65,1,0,"", ,1,0
404923,"Private Garden Entry",2017752,"Jeruschka"," ","Windsor Terrace",40.64791,-73.97904,"Entire home/apt",88,3,243,"24/06/2019",2.75,1,217
12132772,"Iris: STG GoYankees!",13750728,"Gayle","Bronx","Longwood",40.81928,-73.90933,"Private room",60,2,47,"10/05/2019",1.22,4,249
4694688,"Happy Chic Convenient New Listing!",4217567,"Emily", ,"Chelsea",40.7416,-73.99681,"Entire home/apt",250,3,2,"03/01/2016",0.04,1,0
28131994,"Cozy Convenient Brooklyn One Bedroom",80788474,"Ambre","Brooklyn","Bedford-Stuyvesant",40.68195,-73.95328,"Entire home/apt", ,3,0,"", ,2,83
36318711,"Nice and Comfy room with a Queen Size Bed!!",273142559,"Nila","Queens","Glendale",40.70428,-73.85726,"Private room",40,1,0,"", ,1,149
24471239,"Beautiful brownstone room",24421834,"Andrea","Brooklyn","Crown Heights",40.67716,-73.93885,"Private room",50,7,0,"", ,1,0
16561990,"Cozy one bedroom in Upper East Side Manhattan UES",16860700,"Lu","Manhattan","Upper East Side",40.77628,-73.95322,"Entire home/apt",91,1,0,"", ,1,0
35686594,"Brownstone apt 2 bedrooms rent the entire apt",96608840,"Jerry","Brooklyn","Bushwick",40.68434,-73.9064,"Entire home/apt", ,3,1,"02/07/2019",1,1,329
9726043,"Family apt w/ junglegym-bed for kids",292084,"Liliana","Brooklyn","Kensington",40.64463,-73.97057,"Entire home/apt", ,7,5,"05/07/2019",0.12,1,59
23106220,"1min from the station K size bed 20min toManhattan",55468128,"Reina","Brooklyn","Bedford-Stuyvesant",40.68928,-73.95541,"Private room",70,1,53,"24/06/2019",3.29,7,264
24305252,"The Architect’s Suite w/ Private Bath, Near Metro",106460468,"Felix","Bronx","Kingsbridge",40.87997,-73.90035,"Private room",65,3,54,"19/06/2019",3.69,4,64
1365000,"Brownstone - Garden level - 2 rooms",287122,"Dominik","Brooklyn","Clinton Hill",40.69074,-73.96619,"Entire home/apt",131,7,140,"25/06/2019",1.94,1,32
34358866,"Harlem Residence 3",19201987,"Kayser","Manhattan","Washington Heights",40.83416,-73.94327,"Private room",55,2,2,"02/07/2019",2,1,86
20661572,"The printing studio bedroom with garden in Bedstuy  !!Brooklyn. Historic neighborhood close to everything ! Full kitchen bathroom BBQ and porch at your disposal. Learn to print !!",29093058,"Joann"," ","Bedford-Stuyvesant",40.69366,-73.93794,"Private room",140,1,0,"", ,2,173
17193761,"Ideal Cute Sunny Room",97513787,"Daniel","Manhattan","Chinatown",40.71573,-73.99176,"Private room",63,20,31,"23/09/2018",1.09,5,218
2651810,"Quiet Queens Apt in middle of NYC",13574223,"Jimmy","Queens","Maspeth",40.71827,-73.90647,"Entire home/apt",80,2,61,"16/06/2019",3.13,1,32
16454164,"Beautiful and Quiet Morningside Heights 1BR",19659393,"Cathy", ,"Morningside Heights",40.80826,-73.96499,"Entire home/apt",105,2,1,"02/01/2017",0.03,1,0
32310733,"Crash Space in BK for your NYC Adventure!",40146897,"Eric","Brooklyn","Crown Heights",40.67302,-73.92134,"Shared room",25,2,1,"20/02/2019",0.21,5,29
22259472,"Bright, Spacious Apartment in Prime Brooklyn",49019705,"Pamela","Brooklyn","Bushwick",40.70383,-73.92663,"Entire home/apt",200,1,0,"", ,1,0
26569565,"Gorgeous, Entire Apartment in Bushwick, Brooklyn",176955227,"Rachael","Brooklyn","Bushwick",40.69257,-73.92332,"Entire home/apt",150,1,7,"12/05/2019",0.62,1,88
9281747,"TIMES SQ BLCK AWAY w/ SUNNY BDRM. NO INSTANT BOOKN",11526455,"Joey","Manhattan","Hell's Kitchen",40.76046,-73.9901,"Private room",135,2,123,"27/06/2019",2.81,1,124
7047076,"Patio Oasis in Upper East Side",3434070,"Margaret", ,"Upper East Side",40.77703,-73.94773,"Entire home/apt",159,4,8,"08/08/2016",0.17,1,0
12833187,"East 63rd street 1bd Serviced Apartment",22541573,"Ken","Manhattan","Upper East Side",40.76297,-73.96252,"Entire home/apt",225,30,1,"27/12/2017",0.05,87,365
16965072,"Large Bright Home on 2 floors perfect for families",11105949,"May"," "," ",40.69309,-73.94987,"Entire home/apt",139,5,13,"01/05/2019",0.48,1,0
10055548,"Modern 1-Bedroom Downtown",14852867,"Jason", ,"Financial District",40.70938,-74.01371,"Entire home/apt",117,2,0,"", ,1,0
15902775,"Modern, Spacious & Pristine Room in Gramercy",103158392,"Arthur","Manhattan","Kips Bay",40.73726,-73.97932,"Private room",115,3,61,"25/06/2019",1.94,1,137
29202087,"Modern WBurg Castle in w/ Park & Skyline Views",8917825,"Jordan","Brooklyn","Greenpoint",40.72004,-73.95424,"Entire home/apt",199,2,11,"01/02/2019",1.49,1,0
4987929,"Near Subway -15 min to Manhattan",25715117,"Lilia","Queens","Astoria",40.76357,-73.92829,"Private room", ,5,46,"14/06/2019",0.91,1,338
11910278,"Sunny Spacious Crown Heights Studio",174570,"Holly","Brooklyn","Crown Heights",40.67807,-73.95913,"Entire home/apt",65,4,1,"22/05/2016",0.03,1,0
30092606,"Time Square West - Double Double Room",224414117,"Gabriel", ,"Hell's Kitchen",40.75665,-73.99838,"Private room",129,1,18,"05/05/2019",2.4,30,140
10990088,"Downtown, Renovated 2 Bedroom Apt",24361297,"Summer","Manhattan","Chinatown",40.71781,-73.99569,"Entire home/apt",100,1,0,"", ,1,0
17731891,"New 2 BDR apt/great location/20 mins to Manhattan",120725189,"Svetlana","Brooklyn","Bath Beach",40.60353,-74.01599,"Entire home/apt",180,3,46,"02/07/2019",1.68,1,334
24537860,"Sonder | Hanover Square | Modern 1BR + Rooftop",12243051,"Sonder","Manhattan","Financial District",40.70563,-74.0078,"Entire home/apt", ,29,3,"30/04/2019",0.26,96,328
1989731,"1br Near Everything in East Village",1674102,"Heidi","Manhattan","East Village",40.72886,-73.98036,"Entire home/apt",137,7,6,"25/03/2016",0.11,1,0
22214974,"Brooklyn City Abode",160495098,"Miller","Brooklyn","East Flatbush",40.63338,-73.94753,"Private room",39,2,7,"06/12/2018",0.5,5,0
16400753,"Room in 3 bed apt/w parking- Wburg.",8134440,"Austin"," ","Williamsburg",40.71614,-73.94134,"Private room", ,2,0,"", ,1,0
